id,label
5797,2
5798,4
5799,4
5800,4
5801,3
5802,3
5803,0
5804,6
5805,3
5806,0
5807,6
5808,4
5809,3
5810,4
5811,4
5812,3
5813,4
5814,0
5815,6
5816,3
5817,3
5818,3
5819,3
5820,6
5821,2
5822,3
5823,6
5824,0
5825,0
5826,6
5827,5
5828,3
5829,6
5830,6
5831,6
5832,4
5833,2
5834,0
5835,0
5836,2
5837,5
5838,4
5839,0
5840,3
5841,3
5842,3
5843,0
5844,3
5845,3
5846,4
5847,3
5848,5
5849,0
5850,4
5851,6
5852,2
5853,6
5854,4
5855,3
5856,5
5857,3
5858,3
5859,5
5860,3
5861,4
5862,3
5863,3
5864,5
5865,3
5866,2
5867,4
5868,5
5869,6
5870,0
5871,3
5872,4
5873,0
5874,5
5875,3
5876,3
5877,6
5878,4
5879,6
5880,2
5881,5
5882,2
5883,0
5884,4
5885,6
5886,3
5887,4
5888,4
5889,6
5890,3
5891,3
5892,0
5893,3
5894,6
5895,0
5896,4
5897,5
5898,4
5899,3
5900,6
5901,6
5902,5
5903,6
5904,6
5905,3
5906,0
5907,0
5908,3
5909,6
5910,6
5911,0
5912,3
5913,6
5914,0
5915,0
5916,2
5917,4
5918,0
5919,0
5920,4
5921,6
5922,0
5923,0
5924,4
5925,2
5926,4
5927,6
5928,3
5929,4
5930,4
5931,6
5932,5
5933,6
5934,4
5935,2
5936,3
5937,2
5938,5
5939,5
5940,3
5941,3
5942,6
5943,4
5944,4
5945,6
5946,2
5947,3
5948,6
5949,3
5950,3
5951,3
5952,6
5953,3
5954,6
5955,0
5956,6
5957,4
5958,6
5959,2
5960,3
5961,6
5962,4
5963,4
5964,2
5965,5
5966,2
5967,4
5968,4
5969,3
5970,4
5971,5
5972,3
5973,6
5974,3
5975,4
5976,2
5977,0
5978,1
5979,0
5980,3
5981,3
5982,3
5983,0
5984,3
5985,3
5986,3
5987,3
5988,4
5989,0
5990,2
5991,0
5992,5
5993,3
5994,3
5995,0
5996,4
5997,5
5998,6
5999,6
6000,3
6001,5
6002,5
6003,3
6004,0
6005,0
6006,2
6007,3
6008,2
6009,4
6010,0
6011,3
6012,5
6013,4
6014,4
6015,3
6016,5
6017,3
6018,0
6019,6
6020,4
6021,4
6022,5
6023,3
6024,4
6025,5
6026,0
6027,3
6028,3
6029,5
6030,6
6031,4
6032,2
6033,3
6034,5
6035,4
6036,6
6037,3
6038,3
6039,2
6040,2
6041,0
6042,0
6043,4
6044,3
6045,3
6046,2
6047,2
6048,5
6049,3
6050,3
6051,3
6052,3
6053,4
6054,6
6055,0
6056,3
6057,6
6058,5
6059,3
6060,6
6061,4
6062,4
6063,3
6064,0
6065,3
6066,6
6067,3
6068,5
6069,4
6070,4
6071,1
6072,0
6073,2
6074,3
6075,4
6076,2
6077,3
6078,2
6079,4
6080,2
6081,4
6082,4
6083,3
6084,1
6085,5
6086,0
6087,6
6088,6
6089,3
6090,4
6091,5
6092,6
6093,4
6094,6
6095,6
6096,2
6097,4
6098,6
6099,5
6100,4
6101,4
6102,2
6103,3
6104,5
6105,4
6106,3
6107,5
6108,5
6109,2
6110,3
6111,6
6112,4
6113,3
6114,4
6115,6
6116,3
6117,3
6118,4
6119,3
6120,3
6121,0
6122,4
6123,3
6124,2
6125,0
6126,4
6127,3
6128,6
6129,6
6130,6
6131,3
6132,3
6133,0
6134,5
6135,5
6136,4
6137,6
6138,3
6139,6
6140,6
6141,4
6142,6
6143,2
6144,3
6145,6
6146,3
6147,4
6148,3
6149,4
6150,6
6151,0
6152,3
6153,3
6154,4
6155,3
6156,6
6157,4
6158,3
6159,0
6160,3
6161,2
6162,3
6163,5
6164,3
6165,3
6166,6
6167,6
6168,4
6169,4
6170,5
6171,3
6172,6
6173,6
6174,3
6175,3
6176,0
6177,4
6178,3
6179,3
6180,6
6181,3
6182,2
6183,3
6184,3
6185,4
6186,4
6187,6
6188,2
6189,5
6190,4
6191,3
6192,3
6193,6
6194,6
6195,5
6196,4
6197,6
6198,3
6199,3
6200,3
6201,6
6202,6
6203,2
6204,4
6205,3
6206,6
6207,3
6208,4
6209,0
6210,4
6211,6
6212,3
6213,3
6214,5
6215,6
6216,2
6217,5
6218,6
6219,3
6220,3
6221,6
6222,3
6223,6
6224,5
6225,2
6226,3
6227,3
6228,4
6229,4
6230,5
6231,3
6232,3
6233,6
6234,6
6235,0
6236,4
6237,4
6238,0
6239,2
6240,3
6241,0
6242,3
6243,3
6244,6
6245,4
6246,4
6247,5
6248,5
6249,1
6250,5
6251,0
6252,3
6253,0
6254,4
6255,0
6256,3
6257,4
6258,0
6259,2
6260,3
6261,4
6262,4
6263,3
6264,3
6265,6
6266,3
6267,5
6268,6
6269,5
6270,6
6271,6
6272,2
6273,4
6274,4
6275,0
6276,4
6277,5
6278,2
6279,4
6280,6
6281,5
6282,0
6283,4
6284,6
6285,6
6286,3
6287,3
6288,4
6289,4
6290,3
6291,3
6292,4
6293,5
6294,4
6295,4
6296,0
6297,4
6298,3
6299,4
6300,4
6301,6
6302,6
6303,0
6304,4
6305,4
6306,1
6307,2
6308,6
6309,6
6310,0
6311,0
6312,6
6313,2
6314,4
6315,6
6316,4
6317,6
6318,3
6319,0
6320,3
6321,6
6322,0
6323,4
6324,2
6325,6
6326,3
6327,5
6328,3
6329,2
6330,4
6331,0
6332,4
6333,3
6334,3
6335,2
6336,4
6337,0
6338,3
6339,6
6340,5
6341,3
6342,6
6343,3
6344,0
6345,3
6346,2
6347,4
6348,3
6349,4
6350,0
6351,5
6352,0
6353,3
6354,5
6355,4
6356,3
6357,4
6358,3
6359,6
6360,2
6361,6
6362,0
6363,6
6364,0
6365,3
6366,6
6367,3
6368,6
6369,6
6370,4
6371,0
6372,4
6373,3
6374,5
6375,6
6376,4
6377,3
6378,5
6379,4
6380,3
6381,3
6382,2
6383,0
6384,0
6385,5
6386,2
6387,3
6388,1
6389,4
6390,2
6391,2
6392,4
6393,6
6394,3
6395,6
6396,4
6397,3
6398,4
6399,6
6400,3
6401,4
6402,6
6403,6
6404,0
6405,0
6406,3
6407,4
6408,2
6409,5
6410,0
6411,2
6412,6
6413,4
6414,4
6415,3
6416,4
6417,6
6418,3
6419,4
6420,6
6421,3
6422,4
6423,3
6424,3
6425,6
6426,2
6427,4
6428,2
6429,5
6430,3
6431,6
6432,3
6433,3
6434,0
6435,5
6436,0
6437,0
6438,2
6439,4
6440,3
6441,5
6442,5
6443,2
6444,3
6445,5
6446,4
6447,6
6448,6
6449,0
6450,3
6451,6
6452,6
6453,0
6454,3
6455,3
6456,4
6457,2
6458,6
6459,0
6460,2
6461,0
6462,3
6463,3
6464,3
6465,5
6466,5
6467,6
6468,0
6469,3
6470,4
6471,3
6472,3
6473,3
6474,4
6475,6
6476,3
6477,2
6478,4
6479,5
6480,4
6481,0
6482,6
6483,4
6484,0
6485,5
6486,4
6487,5
6488,3
6489,4
6490,3
6491,3
6492,5
6493,2
6494,6
6495,4
6496,4
6497,3
6498,3
6499,6
6500,3
6501,4
6502,5
6503,5
6504,3
6505,6
6506,3
6507,3
6508,6
6509,4
6510,5
6511,6
6512,5
6513,3
6514,2
6515,3
6516,4
6517,6
6518,5
6519,6
6520,2
6521,0
6522,0
6523,5
6524,6
6525,0
6526,6
6527,0
6528,6
6529,5
6530,3
6531,4
6532,0
6533,3
6534,0
6535,3
6536,3
6537,5
6538,5
6539,6
6540,6
6541,4
6542,5
6543,2
6544,3
6545,6
6546,3
6547,3
6548,4
6549,3
6550,4
6551,6
6552,3
6553,6
6554,2
6555,5
6556,3
6557,2
6558,0
6559,4
6560,2
6561,0
6562,2
6563,0
6564,6
6565,3
6566,4
6567,5
6568,3
6569,4
6570,4
6571,6
6572,5
6573,5
6574,3
6575,2
6576,5
6577,4
6578,3
6579,5
6580,2
6581,6
6582,3
6583,0
6584,3
6585,0
6586,3
6587,4
6588,6
6589,0
6590,3
6591,3
6592,3
6593,4
6594,4
6595,3
6596,5
6597,6
6598,2
6599,3
6600,4
6601,3
6602,0
6603,4
6604,0
6605,4
6606,4
6607,5
6608,4
6609,5
6610,4
6611,3
6612,3
6613,2
6614,0
6615,3
6616,4
6617,4
6618,0
6619,0
6620,2
6621,3
6622,6
6623,3
6624,5
6625,2
6626,3
6627,0
6628,4
6629,0
6630,3
6631,3
6632,4
6633,3
6634,3
6635,4
6636,6
6637,3
6638,6
6639,4
6640,5
6641,3
6642,4
6643,4
6644,0
6645,0
6646,4
6647,6
6648,6
6649,3
6650,4
6651,0
6652,3
6653,4
6654,2
6655,3
6656,6
6657,4
6658,3
6659,0
6660,4
6661,3
6662,3
6663,3
6664,6
6665,2
6666,4
6667,1
6668,3
6669,6
6670,4
6671,4
6672,3
6673,6
6674,6
6675,5
6676,5
6677,4
6678,5
6679,5
6680,3
6681,5
6682,1
6683,6
6684,4
6685,6
6686,6
6687,6
6688,4
6689,6
6690,3
6691,6
6692,2
6693,3
6694,4
6695,0
6696,6
6697,1
6698,0
6699,6
6700,3
6701,4
6702,4
6703,3
6704,2
6705,4
6706,4
6707,6
6708,6
6709,3
6710,3
6711,3
6712,4
6713,3
6714,1
6715,4
6716,0
6717,3
6718,4
6719,3
6720,4
6721,6
6722,4
6723,6
6724,1
6725,5
6726,3
6727,6
6728,4
6729,4
6730,3
6731,3
6732,4
6733,6
6734,3
6735,6
6736,3
6737,4
6738,4
6739,3
6740,0
6741,6
6742,2
6743,3
6744,2
6745,4
6746,4
6747,0
6748,6
6749,2
6750,3
6751,4
6752,5
6753,4
6754,4
6755,4
6756,5
6757,4
6758,3
6759,5
6760,6
6761,0
6762,2
6763,4
6764,3
6765,3
6766,2
6767,4
6768,6
6769,6
6770,6
6771,2
6772,3
6773,4
6774,3
6775,6
6776,4
6777,3
6778,4
6779,4
6780,0
6781,4
6782,4
6783,3
6784,4
6785,3
6786,2
6787,4
6788,3
6789,5
6790,3
6791,0
6792,3
6793,0
6794,6
6795,2
6796,5
6797,3
6798,6
6799,3
6800,4
6801,6
6802,5
6803,4
6804,0
6805,0
6806,2
6807,2
6808,3
6809,4
6810,4
6811,6
6812,3
6813,0
6814,6
6815,2
6816,4
6817,3
6818,0
6819,3
6820,6
6821,3
6822,5
6823,3
6824,4
6825,4
6826,3
6827,3
6828,4
6829,4
6830,4
6831,5
6832,4
6833,4
6834,6
6835,6
6836,3
6837,4
6838,3
6839,4
6840,4
6841,4
6842,4
6843,3
6844,6
6845,0
6846,3
6847,4
6848,6
6849,3
6850,3
6851,0
6852,3
6853,3
6854,4
6855,3
6856,4
6857,3
6858,4
6859,5
6860,0
6861,5
6862,6
6863,3
6864,6
6865,2
6866,4
6867,6
6868,2
6869,3
6870,3
6871,1
6872,4
6873,3
6874,2
6875,4
6876,0
6877,5
6878,3
6879,2
6880,6
6881,4
6882,4
6883,5
6884,3
6885,4
6886,6
6887,3
6888,0
6889,3
6890,4
6891,4
6892,5
6893,3
6894,3
6895,3
6896,5
6897,4
6898,0
6899,6
6900,3
6901,4
6902,0
6903,0
6904,3
6905,0
6906,4
6907,2
6908,4
6909,3
6910,0
6911,3
6912,3
6913,5
6914,6
6915,0
6916,3
6917,6
6918,0
6919,4
6920,2
6921,4
6922,6
6923,6
6924,0
6925,4
6926,3
6927,5
6928,3
6929,0
6930,3
6931,6
6932,2
6933,4
6934,2
6935,3
6936,4
6937,0
6938,2
6939,2
6940,6
6941,4
6942,3
6943,6
6944,0
6945,3
6946,4
6947,4
6948,4
6949,0
6950,2
6951,3
6952,4
6953,5
6954,4
6955,3
6956,0
6957,2
6958,5
6959,4
6960,4
6961,6
6962,4
6963,2
6964,4
6965,4
6966,3
6967,3
6968,2
6969,0
6970,6
6971,3
6972,5
6973,4
6974,2
6975,5
6976,4
6977,6
6978,3
6979,5
6980,4
6981,2
6982,4
6983,6
6984,1
6985,4
6986,5
6987,4
6988,5
6989,6
6990,4
6991,0
6992,3
6993,3
6994,4
6995,4
6996,6
6997,4
6998,3
6999,6
7000,2
7001,6
7002,6
7003,4
7004,3
7005,3
7006,3
7007,0
7008,6
7009,4
7010,3
7011,4
7012,4
7013,4
7014,4
7015,3
7016,6
7017,2
7018,2
7019,6
7020,6
7021,3
7022,4
7023,4
7024,3
7025,6
7026,0
7027,6
7028,3
7029,5
7030,3
7031,2
7032,2
7033,4
7034,0
7035,0
7036,6
7037,4
7038,0
7039,4
7040,3
7041,5
7042,4
7043,2
7044,4
7045,6
7046,6
7047,4
7048,2
7049,3
7050,3
7051,3
7052,3
7053,3
7054,0
7055,6
7056,6
7057,4
7058,3
7059,2
7060,3
7061,4
7062,3
7063,5
7064,0
7065,4
7066,5
7067,0
7068,4
7069,0
7070,4
7071,1
7072,6
7073,4
7074,6
7075,0
7076,5
7077,1
7078,4
7079,6
7080,6
7081,5
7082,4
7083,3
7084,4
7085,3
7086,3
7087,4
7088,4
7089,5
7090,0
7091,2
7092,3
7093,4
7094,3
7095,3
7096,0
7097,4
7098,6
7099,3
7100,0
7101,2
7102,6
7103,4
7104,6
7105,3
7106,4
7107,3
7108,0
7109,0
7110,6
7111,0
7112,6
7113,0
7114,3
7115,4
7116,4
7117,2
7118,0
7119,2
7120,5
7121,4
7122,0
7123,4
7124,5
7125,5
7126,2
7127,0
7128,3
7129,3
7130,0
7131,0
7132,4
7133,6
7134,3
7135,3
7136,3
7137,4
7138,6
7139,5
7140,0
7141,3
7142,6
7143,0
7144,4
7145,6
7146,3
7147,3
7148,5
7149,4
7150,0
7151,3
7152,4
7153,6
7154,5
7155,4
7156,3
7157,6
7158,0
7159,4
7160,3
7161,0
7162,4
7163,0
7164,2
7165,4
7166,5
7167,3
7168,2
7169,6
7170,4
7171,5
7172,4
7173,6
7174,2
7175,6
7176,3
7177,2
